id,raceId,constructorId,grid,positionOrder,points,statusId
13839,564,58,14,9,0.0,11
13840,564,58,13,10,0.0,12
13841,564,59,25,11,0.0,12
13842,564,182,23,12,0.0,17
13860,565,6,1,1,9.0,1
13861,565,25,5,2,6.0,1
13862,565,25,4,3,4.0,1
13863,565,37,6,4,3.0,11
13864,565,1,11,5,2.0,11
13865,565,56,7,6,1.0,11
13866,565,58,15,7,0.0,11
13867,565,58,10,8,0.0,12
13868,565,204,13,9,0.0,12
13869,565,67,17,10,0.0,12
13870,565,59,18,11,0.0,12
13871,565,27,8,12,0.0,3
13872,565,57,12,13,0.0,14
13873,565,6,2,14,0.0,3
13885,566,25,1,1,9.0,1
13886,566,25,4,2,6.0,1
13887,566,6,5,3,4.0,1
13888,566,27,7,4,3.0,1
13889,566,1,8,5,2.0,1
13890,566,6,11,6,1.0,1
13891,566,37,9,7,0.0,1
13892,566,204,10,8,0.0,1
13893,566,58,12,9,0.0,11
13894,566,37,15,10,0.0,11
13895,566,1,13,11,0.0,11
13896,566,58,14,12,0.0,11
13897,566,63,18,13,0.0,11
13898,566,37,19,14,0.0,5
13899,566,63,24,15,0.0,12
13912,567,1,1,1,9.0,1
13913,567,25,3,2,6.0,1
13914,567,67,8,3,4.0,1
13915,567,204,5,4,3.0,1
13916,567,32,7,5,2.0,1
13917,567,25,9,6,1.0,1
13918,567,37,17,7,0.0,1
13919,567,58,16,8,0.0,1
13920,567,37,20,9,0.0,1
13921,567,59,19,10,0.0,11
13922,567,204,10,11,0.0,11
13923,567,58,15,12,0.0,11
13924,567,59,22,13,0.0,11
13925,567,27,13,14,0.0,11
13926,567,1,14,15,0.0,11
13927,567,63,23,16,0.0,11
13928,567,64,25,17,0.0,11
13929,567,57,26,18,0.0,11
13930,567,37,6,19,0.0,69
13942,568,6,1,1,9.0,1
13943,568,25,8,2,6.0,1
13944,568,67,11,3,4.0,11
13945,568,58,20,4,3.0,11
13946,568,63,19,5,2.0,11
13947,568,56,21,6,1.0,12
13948,568,64,23,7,0.0,13
13949,568,204,16,8,0.0,13
13950,568,58,24,9,0.0,16
13972,569,1,1,1,9.0,1
13973,569,25,8,2,6.0,1
13974,569,1,9,3,4.0,1
13975,569,204,7,4,3.0,1
13976,569,32,16,5,2.0,1
13977,569,204,15,6,1.0,1
13978,569,67,19,7,0.0,1
13979,569,58,18,8,0.0,1
13980,569,6,5,9,0.0,1
13981,569,63,14,10,0.0,1
13982,569,58,23,11,0.0,1
13983,569,32,12,12,0.0,1
13984,569,56,20,13,0.0,1
13985,569,25,26,14,0.0,11
13986,569,64,25,15,0.0,11
14000,570,67,2,1,9.0,1
14001,570,27,5,2,6.0,1
14002,570,32,4,3,4.0,1
14003,570,1,1,4,3.0,1
14004,570,32,9,5,2.0,1
14005,570,37,3,6,1.0,1
14006,570,1,12,7,0.0,1
14007,570,64,20,8,0.0,11
14008,570,63,22,9,0.0,12
14009,570,63,16,10,0.0,3
14010,570,25,23,11,0.0,13
14011,570,182,24,12,0.0,14
14025,571,1,2,1,9.0,1
14026,571,6,5,2,6.0,1
14027,571,32,6,3,4.0,1
14028,571,58,3,4,3.0,1
14029,571,25,8,5,2.0,1
14030,571,37,7,6,1.0,1
14031,571,25,14,7,0.0,1
14032,571,63,16,8,0.0,11
14033,571,1,15,9,0.0,11
14034,571,58,20,10,0.0,11
14035,571,63,22,11,0.0,11
14036,571,64,25,12,0.0,13
14052,572,37,8,1,9.0,1
14053,572,6,9,2,6.0,1
14054,572,27,1,3,4.0,1
14055,572,6,5,4,3.0,1
14056,572,25,2,5,2.0,1
14057,572,25,4,6,1.0,1
14058,572,37,16,7,0.0,1
14059,572,58,15,8,0.0,1
14060,572,6,7,9,0.0,1
14061,572,57,10,10,0.0,1
14062,572,67,26,11,0.0,1
14063,572,63,18,12,0.0,11
14064,572,32,12,13,0.0,11
14065,572,63,24,14,0.0,12
14066,572,56,20,15,0.0,12
14067,572,64,19,16,0.0,86
14068,572,63,22,17,0.0,13
14069,572,25,21,18,0.0,13
14070,572,58,17,19,0.0,15
14081,573,1,1,1,9.0,1
14082,573,25,4,2,6.0,1
14083,573,32,5,3,4.0,1
14084,573,25,7,4,3.0,1
14085,573,1,11,5,2.0,1
14086,573,6,12,6,1.0,1
14087,573,204,10,7,0.0,1
14088,573,6,6,8,0.0,1
14089,573,37,2,9,0.0,11
14090,573,67,14,10,0.0,11
14091,573,58,13,11,0.0,11
14092,573,32,15,12,0.0,11
14093,573,57,16,13,0.0,11
14094,573,37,3,14,0.0,11
14095,573,63,22,15,0.0,12
14096,573,63,20,16,0.0,12
14097,573,204,19,17,0.0,12
14098,573,58,18,18,0.0,13
14099,573,63,21,19,0.0,13
14100,573,64,23,20,0.0,15
14108,574,1,1,1,9.0,1
14109,574,25,2,2,6.0,1
14110,574,6,5,3,4.0,1
14111,574,1,17,4,3.0,1
14112,574,37,6,5,2.0,1
14113,574,67,8,6,1.0,1
14114,574,6,14,7,0.0,11
14115,574,63,18,8,0.0,11
14116,574,56,15,9,0.0,12
14117,574,58,16,10,0.0,12
14118,574,63,24,11,0.0,12
14119,574,64,22,12,0.0,12
14120,574,64,21,13,0.0,15
14121,574,59,23,14,0.0,15
14135,575,32,1,1,9.0,1
14136,575,25,13,2,6.0,11
14137,575,1,2,3,4.0,11
14138,575,63,20,4,3.0,11
14139,575,6,7,5,2.0,11
14140,575,32,16,6,1.0,11
14141,575,27,11,7,0.0,11
14142,575,64,22,8,0.0,11
14143,575,63,24,9,0.0,13
14144,575,58,15,10,0.0,14
14145,575,72,10,11,0.0,17
14161,576,1,5,1,9.0,1
14162,576,64,6,2,6.0,1
14163,576,34,3,3,4.0,1
14164,576,6,7,4,3.0,1
14165,576,25,8,5,2.0,1
14166,576,6,4,6,1.0,1
14167,576,67,16,7,0.0,11
14168,576,32,18,8,0.0,11
14169,576,37,12,9,0.0,11
14170,576,26,21,10,0.0,11
14171,576,25,9,11,0.0,11
14172,576,202,14,12,0.0,7
14173,576,26,19,13,0.0,12
14174,576,1,13,14,0.0,13
14184,577,34,6,1,9.0,1
14185,577,1,2,2,6.0,1
14186,577,1,10,3,4.0,1
14187,577,6,5,4,3.0,1
14188,577,6,4,5,2.0,1
14189,577,64,7,6,1.0,1
14190,577,73,18,7,0.0,1
14191,577,34,3,8,0.0,1
14192,577,32,12,9,0.0,1
14193,577,63,13,10,0.0,1
14194,577,3,11,11,0.0,11
14195,577,26,20,12,0.0,11
14196,577,56,21,13,0.0,11
14197,577,26,23,14,0.0,11
14198,577,32,16,15,0.0,12
14207,578,25,3,1,9.0,1
14208,578,34,2,2,6.0,1
14209,578,25,5,3,4.0,1
14210,578,34,1,4,3.0,1
14211,578,6,4,5,2.0,1
14212,578,1,16,6,1.0,1
14213,578,75,14,7,0.0,1
14214,578,67,18,8,0.0,11
14215,578,202,19,9,0.0,11
14216,578,32,8,10,0.0,11
14217,578,32,25,11,0.0,12
14218,578,32,21,12,0.0,12
14219,578,32,22,13,0.0,12
14220,578,1,20,14,0.0,12
14221,578,66,24,15,0.0,12
14222,578,6,9,16,0.0,37
14223,578,73,6,17,0.0,7
14235,579,1,11,1,4.5,1
14236,579,32,16,2,3.0,1
14237,579,34,15,3,2.0,11
14238,579,202,10,4,1.5,11
14239,579,37,5,5,1.0,11
14240,579,37,24,6,0.5,12
14241,579,3,18,7,0.0,12
14242,579,63,6,8,0.0,13
14261,580,6,1,1,9.0,1
14262,580,1,9,2,6.0,1
14263,580,34,8,3,4.0,1
14264,580,32,4,4,3.0,1
14265,580,25,12,5,2.0,1
14266,580,1,15,6,1.0,1
14267,580,25,7,7,0.0,11
14268,580,32,14,8,0.0,11
14269,580,34,10,9,0.0,12
14287,581,6,1,1,9.0,1
14288,581,25,9,2,6.0,1
14289,581,34,6,3,4.0,1
14290,581,25,12,4,3.0,1
14291,581,6,4,5,2.0,1
14292,581,202,5,6,1.0,1
14293,581,1,8,7,0.0,11
14294,581,34,2,8,0.0,11
14295,581,66,20,9,0.0,12
14296,581,63,18,10,0.0,12
14297,581,67,21,11,0.0,13
14298,581,56,24,12,0.0,13
14311,582,6,5,1,9.0,1
14312,582,34,4,2,6.0,1
14313,582,6,12,3,4.0,1
14314,582,73,15,4,3.0,1
14315,582,67,16,5,2.0,1
14316,582,75,17,6,1.0,11
14317,582,25,8,7,0.0,11
14318,582,1,11,8,0.0,11
14319,582,32,9,9,0.0,11
14320,582,64,21,10,0.0,60
14321,582,64,19,11,0.0,12
14322,582,25,2,12,0.0,12
14323,582,66,23,13,0.0,12
14324,582,3,22,14,0.0,12
14325,582,32,18,15,0.0,13
14326,582,63,10,16,0.0,13
14327,582,56,25,17,0.0,16
14337,583,64,3,1,9.0,1
14338,583,6,1,2,6.0,1
14339,583,6,2,3,4.0,1
14340,583,34,5,4,3.0,11
14341,583,34,9,5,2.0,11
14342,583,202,12,6,1.0,11
14343,583,75,7,7,0.0,11
14344,583,67,18,8,0.0,11
14345,583,25,13,9,0.0,12
14346,583,57,22,10,0.0,14
14347,583,56,24,11,0.0,14
14348,583,3,19,12,0.0,15
14349,583,75,17,13,0.0,15
14350,583,37,23,14,0.0,15
14351,583,32,16,15,0.0,60
14352,583,25,4,16,0.0,5
14362,584,6,1,1,9.0,1
14363,584,64,3,2,6.0,1
14364,584,1,7,3,4.0,1
14365,584,1,10,4,3.0,1
14366,584,73,15,5,2.0,1
14367,584,25,13,6,1.0,1
14368,584,75,12,7,0.0,1
14369,584,202,4,8,0.0,1
14370,584,25,2,9,0.0,1
14371,584,32,17,10,0.0,1
14372,584,3,16,11,0.0,1
14373,584,25,21,12,0.0,1
14374,584,63,14,13,0.0,11
14375,584,34,11,14,0.0,11
14376,584,57,22,15,0.0,11
14377,584,75,20,16,0.0,11
14378,584,66,25,17,0.0,12
14379,584,37,26,18,0.0,14
14388,585,1,7,1,9.0,1
14389,585,34,2,2,6.0,3
14390,585,25,6,3,4.0,3
14391,585,64,9,4,3.0,3
14392,585,37,15,5,2.0,3
14393,585,37,5,6,1.0,11
14394,585,1,10,7,0.0,3
14395,585,6,3,8,0.0,12
14396,585,25,17,9,0.0,3
14397,585,75,28,10,0.0,12
14398,585,63,18,11,0.0,3
14399,585,73,12,12,0.0,12
14400,585,6,4,13,0.0,12
14401,585,202,11,14,0.0,3
14402,585,75,13,15,0.0,3
14403,585,32,21,16,0.0,3
14404,585,76,26,17,0.0,3
14405,585,63,23,18,0.0,3
14406,585,56,24,19,0.0,3
14416,586,34,10,1,9.0,1
14417,586,3,15,2,6.0,1
14418,586,6,1,3,4.0,1
14419,586,202,16,4,3.0,1
14420,586,75,21,5,2.0,1
14421,586,57,24,6,1.0,1
14422,586,37,25,7,0.0,1
14423,586,64,23,8,0.0,1
14424,586,25,4,9,0.0,11
14425,586,73,13,10,0.0,60
14442,587,37,8,1,4.5,1
14443,587,64,2,2,3.0,1
14444,587,202,15,3,2.0,1
14445,587,1,9,4,1.5,1
14446,587,32,13,5,1.0,1
14447,587,6,1,6,0.5,1
14448,587,6,5,7,0.0,1
14449,587,25,10,8,0.0,11
14450,587,1,3,9,0.0,11
14451,587,63,18,10,0.0,11
14452,587,25,7,11,0.0,11
14453,587,57,23,12,0.0,11
14454,587,64,17,13,0.0,11
14455,587,34,11,14,0.0,11
14456,587,75,16,15,0.0,11
14457,587,75,25,16,0.0,12
14458,587,37,21,17,0.0,13
14472,588,6,2,1,9.0,1
14473,588,1,3,2,6.0,1
14474,588,6,1,3,4.0,1
14475,588,34,7,4,3.0,1
14476,588,64,8,5,2.0,1
14477,588,202,14,6,1.0,1
14478,588,25,12,7,0.0,11
14479,588,25,4,8,0.0,11
14480,588,64,17,9,0.0,11
14481,588,64,21,10,0.0,12
14482,588,56,26,11,0.0,14
14483,588,57,19,12,0.0,14
14484,588,32,25,13,0.0,16
14485,588,3,22,14,0.0,16
14500,589,6,1,1,9.0,1
14501,589,1,2,2,6.0,1
14502,589,1,9,3,4.0,1
14503,589,64,15,4,3.0,1
14504,589,32,14,5,2.0,1
14505,589,25,10,6,1.0,1
14506,589,37,6,7,0.0,1
14507,589,37,13,8,0.0,11
14508,589,67,12,9,0.0,12
14509,589,56,23,10,0.0,14
14524,590,1,10,1,9.0,1
14525,590,6,8,2,6.0,1
14526,590,6,2,3,4.0,1
14527,590,1,9,4,3.0,1
14528,590,66,14,5,2.0,1
14529,590,25,15,6,1.0,1
14530,590,34,6,7,0.0,60
14531,590,37,19,8,0.0,60
14532,590,66,21,9,0.0,11
14533,590,1,3,10,0.0,11
14534,590,26,25,11,0.0,12
14535,590,34,20,12,0.0,14
14536,590,32,1,13,0.0,15
14549,591,1,1,1,9.0,1
14550,591,6,8,2,6.0,1
14551,591,32,5,3,4.0,11
14552,591,63,12,4,3.0,11
14553,591,1,7,5,2.0,11
14554,591,32,4,6,1.0,11
14555,591,34,2,7,0.0,11
14556,591,25,16,8,0.0,11
14557,591,37,18,9,0.0,11
14558,591,66,17,10,0.0,11
14559,591,26,21,11,0.0,11
14560,591,1,11,12,0.0,11
14561,591,25,14,13,0.0,11
14562,591,66,22,14,0.0,12
14563,591,34,24,15,0.0,12
14564,591,66,23,16,0.0,12
14565,591,63,10,17,0.0,12
14574,592,34,4,1,9.0,1
14575,592,66,11,2,6.0,1
14576,592,1,12,3,4.0,1
14577,592,25,15,4,3.0,1
14578,592,37,7,5,2.0,1
14579,592,80,3,6,1.0,1
14580,592,1,5,7,0.0,1
14581,592,25,8,8,0.0,1
14582,592,1,9,9,0.0,11
14583,592,37,19,10,0.0,11
14584,592,63,2,11,0.0,11
14585,592,26,18,12,0.0,11
14586,592,32,22,13,0.0,12
14587,592,25,24,14,0.0,12
14588,592,66,25,15,0.0,13
14589,592,6,1,16,0.0,80
14590,592,34,23,17,0.0,14
14591,592,66,21,18,0.0,16
14592,592,1,20,19,0.0,17
14601,593,6,1,1,9.0,1
14602,593,6,3,2,6.0,1
14603,593,1,4,3,4.0,11
14604,593,37,13,4,3.0,12
14605,593,25,9,5,2.0,12
14606,593,1,8,6,1.0,12
14607,593,58,21,7,0.0,13
14608,593,25,16,8,0.0,13
14609,593,1,17,9,0.0,13
14610,593,64,10,10,0.0,13
14611,593,34,15,11,0.0,14
14612,593,66,20,12,0.0,14
14613,593,63,14,13,0.0,16
14614,593,77,25,14,0.0,20
14628,594,1,4,1,9.0,1
14629,594,6,3,2,6.0,1
14630,594,25,2,3,4.0,1
14631,594,6,1,4,3.0,1
14632,594,66,7,5,2.0,1
14633,594,1,12,6,1.0,1
14634,594,1,13,7,0.0,11
14635,594,26,29,8,0.0,12
14636,594,37,31,9,0.0,12
14637,594,77,23,10,0.0,12
14638,594,34,19,11,0.0,12
14639,594,26,21,12,0.0,13
14640,594,58,17,13,0.0,13
14641,594,80,30,14,0.0,13
14642,594,57,14,15,0.0,13
14643,594,66,25,16,0.0,13
14644,594,34,27,17,0.0,14
14645,594,58,18,18,0.0,5
14660,595,32,3,1,9.0,1
14661,595,25,5,2,6.0,1
14662,595,58,6,3,4.0,1
14663,595,6,2,4,3.0,1
14664,595,1,13,5,2.0,11
14665,595,34,23,6,1.0,11
14666,595,26,21,7,0.0,12
14667,595,26,26,8,0.0,13
14668,595,25,4,9,0.0,14
14688,596,25,2,1,9.0,1
14689,596,25,1,2,6.0,1
14690,596,64,6,3,4.0,1
14691,596,1,9,4,3.0,1
14692,596,58,8,5,2.0,1
14693,596,26,15,6,1.0,11
14694,596,26,18,7,0.0,11
14695,596,80,21,8,0.0,11
14696,596,34,20,9,0.0,11
14697,596,37,17,10,0.0,5
14698,596,34,14,11,0.0,13
14715,597,6,1,1,9.0,1
14716,597,6,2,2,6.0,1
14717,597,1,3,3,4.0,1
14718,597,1,4,4,3.0,1
14719,597,25,5,5,2.0,1
14720,597,25,8,6,1.0,1
14721,597,34,13,7,0.0,1
14722,597,32,10,8,0.0,12
14723,597,34,23,9,0.0,12
14724,597,37,15,10,0.0,13
14725,597,32,18,11,0.0,14
14726,597,34,12,12,0.0,14
14742,598,32,2,1,9.0,1
14743,598,6,1,2,6.0,1
14744,598,6,4,3,4.0,1
14745,598,25,7,4,3.0,1
14746,598,32,13,5,2.0,1
14747,598,1,11,6,1.0,1
14748,598,1,6,7,0.0,11
14749,598,25,9,8,0.0,11
14750,598,80,15,9,0.0,11
14751,598,66,17,10,0.0,11
14752,598,37,16,11,0.0,11
14753,598,58,12,12,0.0,11
14754,598,26,21,13,0.0,12
14755,598,66,22,14,0.0,12
14756,598,26,20,15,0.0,13
14757,598,34,14,16,0.0,14
14772,599,25,3,1,9.0,1
14773,599,1,8,2,6.0,1
14774,599,32,12,3,4.0,1
14775,599,6,7,4,3.0,1
14776,599,6,1,5,2.0,11
14777,599,34,4,6,1.0,11
14778,599,1,19,7,0.0,11
14779,599,58,5,8,0.0,11
14780,599,34,20,9,0.0,11
14781,599,32,2,10,0.0,12
14782,599,34,13,11,0.0,12
14783,599,66,23,12,0.0,13
14784,599,26,22,13,0.0,16
14785,599,63,17,14,0.0,17
14806,600,6,2,1,9.0,1
14807,600,25,4,2,6.0,1
14808,600,34,6,3,4.0,1
14809,600,32,8,4,3.0,1
14810,600,32,9,5,2.0,1
14811,600,58,11,6,1.0,1
14812,600,37,20,7,0.0,1
14813,600,58,18,8,0.0,1
14814,600,26,19,9,0.0,1
14815,600,66,24,10,0.0,1
14816,600,63,25,11,0.0,1
14817,600,34,17,12,0.0,1
14818,600,37,23,13,0.0,1
14819,600,79,20,14,0.0,11
14820,600,1,12,15,0.0,3
14838,601,34,2,1,9.0,1
14839,601,1,10,2,6.0,1
14840,601,64,7,3,4.0,1
14841,601,34,11,4,3.0,1
14842,601,6,8,5,2.0,1
14843,601,37,20,6,1.0,1
14844,601,1,17,7,0.0,11
14845,601,58,23,8,0.0,12
14846,601,63,25,9,0.0,13
14847,601,77,19,10,0.0,14
14848,601,37,15,11,0.0,22
14849,601,26,21,12,0.0,16
14869,602,32,7,1,9.0,1
14870,602,1,6,2,6.0,1
14871,602,25,12,3,4.0,1
14872,602,80,15,4,3.0,1
14873,602,34,3,5,2.0,11
14874,602,1,19,6,1.0,11
14875,602,34,4,7,0.0,11
14876,602,26,21,8,0.0,11
14877,602,1,23,9,0.0,11
14878,602,58,22,10,0.0,12
14879,602,25,10,11,0.0,12
14900,603,1,1,1,9.0,1
14901,603,6,6,2,6.0,1
14902,603,32,10,3,4.0,1
14903,603,64,8,4,3.0,1
14904,603,25,7,5,2.0,1
14905,603,1,14,6,1.0,11
14906,603,73,16,7,0.0,11
14907,603,34,9,8,0.0,11
14908,603,34,4,9,0.0,11
14909,603,63,22,10,0.0,12
14910,603,26,11,11,0.0,12
14911,603,67,24,12,0.0,12
14912,603,32,21,13,0.0,12
14913,603,26,20,14,0.0,13
14914,603,80,18,15,0.0,29
14915,603,1,12,16,0.0,18
14930,604,34,1,1,9.0,1
14931,604,34,4,2,6.0,1
14932,604,64,2,3,4.0,1
14933,604,1,8,4,3.0,1
14934,604,34,7,5,2.0,1
14935,604,25,13,6,1.0,1
14936,604,1,20,7,0.0,1
14937,604,26,24,8,0.0,11
14938,604,66,12,9,0.0,12
14939,604,58,10,10,0.0,12
14940,604,6,9,11,0.0,14
14941,604,26,21,12,0.0,15
14960,605,32,2,1,9.0,1
14961,605,25,6,2,6.0,1
14962,605,25,4,3,4.0,1
14963,605,6,3,4,3.0,1
14964,605,1,8,5,2.0,11
14965,605,34,13,6,1.0,11
14966,605,66,1,7,0.0,13
14967,605,1,11,8,0.0,14
14968,605,6,14,9,0.0,14
14969,605,37,18,10,0.0,22
14979,606,32,2,1,9.0,1
14980,606,25,8,2,6.0,1
14981,606,1,5,3,4.0,1
14982,606,6,17,4,3.0,11
14983,606,6,3,5,2.0,11
14984,606,66,4,6,1.0,11
14985,606,80,14,7,0.0,11
14986,606,66,13,8,0.0,12
14987,606,80,18,9,0.0,12
14988,606,25,9,10,0.0,12
14989,606,34,7,11,0.0,12
14990,606,63,20,12,0.0,14
14999,607,25,16,1,9.0,1
15000,607,1,6,2,6.0,1
15001,607,32,2,3,4.0,1
15002,607,6,15,4,3.0,11
15003,607,1,1,5,2.0,12
15004,607,58,21,6,1.0,12
15005,607,34,8,7,0.0,12
15006,607,63,20,8,0.0,12
15007,607,1,3,9,0.0,5
15008,607,80,19,10,0.0,16
15009,607,32,4,11,0.0,16
15024,608,32,7,1,9.0,1
15025,608,25,3,2,6.0,1
15026,608,58,14,3,4.0,1
15027,608,1,5,4,3.0,11
15028,608,66,10,5,2.0,11
15029,608,1,2,6,1.0,11
15030,608,37,19,7,0.0,11
15031,608,37,18,8,0.0,12
15032,608,66,8,9,0.0,16
15033,608,34,12,10,0.0,16
15034,608,80,20,11,0.0,16
15035,608,6,6,12,0.0,16
15046,609,25,6,1,9.0,1
15047,609,25,4,2,6.0,1
15048,609,32,9,3,4.0,1
15049,609,34,18,4,3.0,11
15050,609,66,14,5,2.0,11
15051,609,81,15,6,1.0,13
15052,609,1,2,7,0.0,13
15053,609,63,8,8,0.0,14
15054,609,58,23,9,0.0,15
15055,609,66,12,10,0.0,3
15056,609,37,20,11,0.0,3
15069,610,25,1,1,9.0,1
15070,610,32,5,2,6.0,1
15071,610,32,2,3,4.0,11
15072,610,25,4,4,3.0,11
15073,610,1,15,5,2.0,12
15074,610,1,3,6,1.0,12
15075,610,34,25,7,0.0,13
15076,610,63,13,8,0.0,13
15077,610,37,18,9,0.0,5
15078,610,58,22,10,0.0,16
15079,610,34,9,11,0.0,69
15094,611,1,6,1,9.0,1
15095,611,32,1,2,6.0,1
15096,611,25,2,3,4.0,1
15097,611,34,5,4,3.0,1
15098,611,25,3,5,2.0,1
15099,611,6,8,6,1.0,11
15100,611,1,7,7,0.0,11
15101,611,37,21,8,0.0,12
15102,611,66,12,9,0.0,13
15103,611,63,16,10,0.0,13
15104,611,80,11,11,0.0,13
15105,611,32,4,12,0.0,6
15106,611,66,15,13,0.0,15
15107,611,58,19,14,0.0,16
15115,612,32,5,1,9.0,1
15116,612,25,4,2,6.0,1
15117,612,34,8,3,4.0,1
15118,612,25,1,4,3.0,1
15119,612,6,12,5,2.0,1
15120,612,37,14,6,1.0,1
15121,612,6,10,7,0.0,1
15122,612,1,6,8,0.0,1
15123,612,66,17,9,0.0,1
15124,612,58,16,10,0.0,11
15125,612,66,15,11,0.0,11
15126,612,66,9,12,0.0,11
15127,612,63,18,13,0.0,13
15128,612,80,24,14,0.0,13
15129,612,57,25,15,0.0,13
15130,612,34,19,16,0.0,14
15140,613,1,3,1,9.0,1
15141,613,32,1,2,6.0,1
15142,613,1,2,3,4.0,1
15143,613,37,11,4,3.0,1
15144,613,25,7,5,2.0,1
15145,613,34,8,6,1.0,1
15146,613,66,10,7,0.0,1
15147,613,6,19,8,0.0,1
15148,613,80,18,9,0.0,11
15149,613,25,4,10,0.0,11
15150,613,37,24,11,0.0,12
15151,613,66,9,12,0.0,14
15152,613,57,21,13,0.0,16
15169,614,25,2,1,9.0,1
15170,614,25,3,2,6.0,1
15171,614,37,7,3,4.0,1
15172,614,1,6,4,3.0,1
15173,614,66,9,5,2.0,1
15174,614,80,20,6,1.0,12
15175,614,63,8,7,0.0,13
15176,614,66,12,8,0.0,14
15177,614,80,15,9,0.0,14
15178,614,58,22,10,0.0,15
15179,614,32,1,11,0.0,5
15193,615,25,1,1,9.0,1
15194,615,25,3,2,6.0,1
15195,615,1,4,3,4.0,1
15196,615,63,11,4,3.0,1
15197,615,34,13,5,2.0,1
15198,615,32,14,6,1.0,1
15199,615,63,15,7,0.0,1
15200,615,58,17,8,0.0,1
15201,615,1,7,9,0.0,1
15202,615,80,12,10,0.0,1
15203,615,34,16,11,0.0,1
15204,615,1,8,12,0.0,1
15205,615,58,20,13,0.0,1
15206,615,63,18,14,0.0,11
15207,615,37,22,15,0.0,11
15208,615,37,19,16,0.0,11
15215,616,32,2,1,9.0,1
15216,616,25,7,2,6.0,1
15217,616,63,8,3,4.0,1
15218,616,34,5,4,3.0,1
15219,616,66,13,5,2.0,1
15220,616,66,14,6,1.0,1
15221,616,6,6,7,0.0,11
15222,616,1,3,8,0.0,11
15223,616,80,23,9,0.0,12
15224,616,63,15,10,0.0,15
15238,617,32,1,1,9.0,1
15239,617,32,4,2,6.0,1
15240,617,1,2,3,4.0,1
15241,617,25,6,4,3.0,1
15242,617,25,11,5,2.0,1
15243,617,34,10,6,1.0,1
15244,617,63,8,7,0.0,1
15245,617,6,14,8,0.0,11
15246,617,37,24,9,0.0,11
15247,617,58,21,10,0.0,11
15248,617,58,19,11,0.0,11
15249,617,34,9,12,0.0,11
15250,617,66,13,13,0.0,11
15251,617,58,22,14,0.0,11
15252,617,1,3,15,0.0,12
15263,618,1,2,1,9.0,1
15264,618,32,5,2,6.0,1
15265,618,58,14,3,4.0,1
15266,618,66,16,4,3.0,1
15267,618,25,9,5,2.0,11
15268,618,80,22,6,1.0,11
15269,618,37,15,7,0.0,12
15270,618,34,4,8,0.0,12
15271,618,63,12,9,0.0,12
15272,618,25,11,10,0.0,13
15273,618,34,10,11,0.0,13
15274,618,34,18,12,0.0,14
15275,618,1,7,13,0.0,15
15276,618,80,24,14,0.0,15
15277,618,6,20,15,0.0,15
15278,618,58,17,16,0.0,17
15279,618,58,13,17,0.0,17
15280,618,63,19,18,0.0,18
15289,619,32,1,1,9.0,1
15290,619,37,4,2,6.0,1
15291,619,34,2,3,4.0,1
15292,619,1,8,4,3.0,1
15293,619,1,7,5,2.0,1
15294,619,32,3,6,1.0,1
15295,619,80,23,7,0.0,11
15296,619,66,15,8,0.0,11
15297,619,66,14,9,0.0,11
15298,619,37,26,10,0.0,11
15299,619,37,17,11,0.0,3
15300,619,80,19,12,0.0,12
15301,619,58,18,13,0.0,12
15302,619,58,20,14,0.0,12
15303,619,58,22,15,0.0,14
15304,619,6,11,16,0.0,14
15317,620,25,2,1,9.0,1
15318,620,1,4,2,6.0,1
15319,620,6,8,3,4.0,1
15320,620,6,6,4,3.0,1
15321,620,63,11,5,2.0,1
15322,620,37,10,6,1.0,11
15323,620,34,1,7,0.0,12
15324,620,37,15,8,0.0,12
15325,620,66,13,9,0.0,12
15326,620,66,19,10,0.0,12
15327,620,37,22,11,0.0,12
15339,621,1,5,1,9.0,1
15340,621,32,3,2,6.0,1
15341,621,1,12,3,4.0,1
15342,621,6,6,4,3.0,1
15343,621,37,9,5,2.0,1
15344,621,34,14,6,1.0,11
15345,621,37,21,7,0.0,11
15346,621,6,7,8,0.0,11
15347,621,25,8,9,0.0,11
15348,621,32,19,10,0.0,11
15349,621,37,22,11,0.0,11
15350,621,6,2,12,0.0,12
15351,621,37,25,13,0.0,12
15352,621,66,23,14,0.0,13
15353,621,82,13,15,0.0,13
15354,621,63,26,16,0.0,20
15355,621,37,24,17,0.0,16
15365,622,32,3,1,9.0,1
15366,622,6,1,2,6.0,1
15367,622,6,8,3,4.0,11
15368,622,63,13,4,3.0,11
15369,622,1,11,5,2.0,11
15370,622,37,16,6,1.0,11
15371,622,34,14,7,0.0,12
15372,622,63,18,8,0.0,12
15373,622,32,24,9,0.0,13
15374,622,34,23,10,0.0,14
15375,622,37,19,11,0.0,14
15391,623,66,4,1,9.0,1
15392,623,6,2,2,6.0,1
15393,623,32,1,3,4.0,11
15394,623,25,8,4,3.0,12
15395,623,1,10,5,2.0,13
15396,623,82,6,6,1.0,13
15397,623,63,18,7,0.0,13
15398,623,66,17,8,0.0,13
15399,623,34,21,9,0.0,13
15400,623,37,25,10,0.0,13
15401,623,37,15,11,0.0,14
15402,623,34,20,12,0.0,14
15403,623,37,23,13,0.0,14
15404,623,32,14,14,0.0,15
15405,623,1,7,15,0.0,16
15406,623,37,22,16,0.0,16
15407,623,37,24,17,0.0,18
15416,624,32,1,1,9.0,1
